년,월,일,시군구코드,시군구,법정동,아파트명,거래가격,전용면적
2018,4,1~10,29200,광주광역시 광산구, 선암동,이지더원1단지,"29,100",84.9827
2018,4,1~10,29200,광주광역시 광산구, 선암동,이지더원1단지,"27,000",84.9827
2018,4,1~10,29200,광주광역시 광산구, 선암동,이지더원1단지,"32,200",84.9827
2018,4,11~20,29200,광주광역시 광산구, 선암동,광주 선운지구 EG the1 2단지,"29,400",84.9827
2018,4,1~10,29200,광주광역시 광산구, 소촌동,더뷰,"7,550",18.8397
2018,4,1~10,29200,광주광역시 광산구, 소촌동,대덕무지개,"8,700",59.88
2018,4,1~10,29200,광주광역시 광산구, 소촌동,보양그린,"7,500",59.58
2018,4,1~10,29200,광주광역시 광산구, 소촌동,송광2,"7,100",50.85
2018,4,11~20,29200,광주광역시 광산구, 소촌동,EG스위트밸리2차,"18,650",84.9831
2018,4,1~10,29200,광주광역시 광산구, 우산동,하남주공(2단지),"7,550",44.52
2018,4,1~10,29200,광주광역시 광산구, 우산동,리버힐,"8,200",49.86
2018,4,1~10,29200,광주광역시 광산구, 우산동,하남우미,"10,500",49.92
2018,4,1~10,29200,광주광역시 광산구, 우산동,하남주공(2단지),"6,600",44.52
2018,4,1~10,29200,광주광역시 광산구, 우산동,하남주공(2단지),"6,850",44.94
2018,4,1~10,29200,광주광역시 광산구, 우산동,우산동 AM-City 스카이하이,"5,300",20.1947
2018,4,1~10,29200,광주광역시 광산구, 우산동,리버힐,"7,800",49.86
2018,4,1~10,29200,광주광역시 광산구, 우산동,리버힐,"9,100",49.86
2018,4,1~10,29200,광주광역시 광산구, 우산동,우산동 한국아델리움 앤 중해마루힐,"26,300",76.7778
2018,4,1~10,29200,광주광역시 광산구, 우산동,대덕,"6,500",49.5
2018,4,11~20,29200,광주광역시 광산구, 우산동,리버힐,"9,000",49.86
2018,4,11~20,29200,광주광역시 광산구, 우산동,토담휴로스,"5,550",19.9163
2018,4,1~10,29200,광주광역시 광산구, 비아동,호반,"7,725",37.83
2018,4,1~10,29200,광주광역시 광산구, 비아동,호반,"7,725",37.83
2018,4,1~10,29200,광주광역시 광산구, 비아동,호반,"11,300",59.88
2018,4,1~10,29200,광주광역시 광산구, 수완동,현진에버빌1단지,"59,200",118.3
2018,4,11~20,29200,광주광역시 광산구, 수완동,현진에버빌1단지,"59,300",116.27
2018,4,11~20,29200,광주광역시 광산구, 수완동,우미린2차,"35,700",84.9547
2018,4,11~20,29200,광주광역시 광산구, 수완동,우미린2차,"36,900",84.9626
2018,4,11~20,29200,광주광역시 광산구, 수완동,현진에버빌1단지,"53,000",116.27
2018,4,1~10,29200,광주광역시 광산구, 월계동,첨단두산1차,"11,300",59.857
2018,4,1~10,29200,광주광역시 광산구, 월계동,첨단대우,"20,000",99.9
2018,4,1~10,29200,광주광역시 광산구, 월계동,첨단두산2,"13,200",59.997
2018,4,1~10,29200,광주광역시 광산구, 월계동,첨단대우,"20,400",92.1
2018,4,1~10,29200,광주광역시 광산구, 월계동,첨단라인1,"14,400",60
2018,4,1~10,29200,광주광역시 광산구, 월계동,신동아,"22,250",102.95
2018,4,1~10,29200,광주광역시 광산구, 월계동,첨단 AM-City 스카이 하이,"7,290",19.2584
2018,4,1~10,29200,광주광역시 광산구, 월계동,우미3,"13,600",59.83
2018,4,1~10,29200,광주광역시 광산구, 월계동,첨단라인7,"15,400",84.83
2018,4,1~10,29200,광주광역시 광산구, 월계동,무들 에코클래스,"6,700",19.9836
2018,4,1~10,29200,광주광역시 광산구, 월계동,금호,"18,700",92.39
2018,4,11~20,29200,광주광역시 광산구, 월계동,금호,"19,000",92.39
2018,4,11~20,29200,광주광역시 광산구, 월계동,첨단대우,"21,000",92.1
2018,4,11~20,29200,광주광역시 광산구, 월계동,첨단대우,"20,500",92.1
2018,4,11~20,29200,광주광역시 광산구, 월계동,서라,"11,000",59.93
2018,4,1~10,29200,광주광역시 광산구, 쌍암동,첨단AM-City2차,"7,400",19.1244
2018,4,1~10,29200,광주광역시 광산구, 쌍암동,에이엠시티 4차,"9,650",32.3203
2018,4,1~10,29200,광주광역시 광산구, 쌍암동,에이엠시티 4차,"9,650",32.3203
2018,4,1~10,29200,광주광역시 광산구, 산월동,부영1차,"21,500",84.9763
2018,4,1~10,29200,광주광역시 광산구, 산월동,부영1차,"20,000",84.9763
2018,4,1~10,29200,광주광역시 광산구, 산월동,부영3,"21,700",84.7886
2018,4,11~20,29200,광주광역시 광산구, 산월동,부영그린타운,"23,300",84.8512
2018,4,11~20,29200,광주광역시 광산구, 산월동,부영사랑으로7차,"23,400",84.9931
2018,4,1~10,29200,광주광역시 광산구, 신창동,신창3차부영사랑으로,"16,950",59.748
2018,4,1~10,29200,광주광역시 광산구, 신창동,신창3차부영사랑으로,"19,500",59.748
2018,4,1~10,29200,광주광역시 광산구, 신창동,신가부영,"18,000",84.9873
2018,4,1~10,29200,광주광역시 광산구, 신창동,신창3차부영사랑으로,"18,300",59.748
2018,4,1~10,29200,광주광역시 광산구, 신창동,신창5차호반베르디움,"30,500",84.8968
2018,4,1~10,29200,광주광역시 광산구, 신창동,신창2차부영,"20,800",84.7886
2018,4,1~10,29200,광주광역시 광산구, 신창동,신창2차부영,"21,300",84.7886
2018,4,1~10,29200,광주광역시 광산구, 신창동,신창5차부영사랑으로,"23,500",84.9931
2018,4,1~10,29200,광주광역시 광산구, 신창동,신창3차부영사랑으로,"16,500",59.748
2018,4,1~10,29200,광주광역시 광산구, 신창동,대라수 아파트,"20,090",59.9227
2018,4,1~10,29200,광주광역시 광산구, 신창동,신가부영,"19,600",84.9873
2018,4,1~10,29200,광주광역시 광산구, 신창동,신창5차호반베르디움,"26,350",84.976
2018,4,11~20,29200,광주광역시 광산구, 신창동,신창5차호반베르디움,"26,800",84.9429
2018,4,11~20,29200,광주광역시 광산구, 신창동,신창3차부영사랑으로,"18,100",59.748
2018,4,11~20,29200,광주광역시 광산구, 신창동,신창동모아미래도,"6,000",36.45
2018,4,11~20,29200,광주광역시 광산구, 신창동,신창동모아미래도,"5,800",36.45
2018,4,11~20,29200,광주광역시 광산구, 신창동,신창3차부영사랑으로,"18,800",59.748
2018,4,1~10,29200,광주광역시 광산구, 신가동,중흥2,"12,000",59.955
2018,4,1~10,29200,광주광역시 광산구, 신가동,도시공사,"19,770",84.83
2018,4,1~10,29200,광주광역시 광산구, 신가동,수완진아리채1차,"33,800",84.964
2018,4,1~10,29200,광주광역시 광산구, 신가동,대방노블랜드,"32,000",84.9366
2018,4,1~10,29200,광주광역시 광산구, 신가동,수완대성베르힐,"30,000",84.9888
2018,4,1~10,29200,광주광역시 광산구, 신가동,수완지구호반베르디움1차,"49,800",84.884
2018,4,11~20,29200,광주광역시 광산구, 신가동,수완대성베르힐,"32,900",84.5653
2018,4,11~20,29200,광주광역시 광산구, 신가동,한양수자인,"39,700",84.6075
2018,4,11~20,29200,광주광역시 광산구, 신가동,신창6차부영사랑으로,"26,200",84.9931
2018,4,1~10,29200,광주광역시 광산구, 운남동,운남주공2단지,"8,500",37.67
2018,4,1~10,29200,광주광역시 광산구, 운남동,운남주공7단지,"9,000",39.99
2018,4,1~10,29200,광주광역시 광산구, 운남동,운남주공4단지,"12,000",58.14
2018,4,1~10,29200,광주광역시 광산구, 운남동,삼성,"12,000",49.54
2018,4,1~10,29200,광주광역시 광산구, 운남동,운남주공2단지,"12,100",59.76
2018,4,1~10,29200,광주광역시 광산구, 운남동,운남주공3단지,"11,200",59.76
2018,4,1~10,29200,광주광역시 광산구, 운남동,삼성,"15,700",70.97
2018,4,11~20,29200,광주광역시 광산구, 운남동,운남주공3단지,"9,700",59.76
2018,4,11~20,29200,광주광역시 광산구, 운남동,운남주공3단지,"10,000",59.76
2018,4,11~20,29200,광주광역시 광산구, 운남동,운남주공4단지,"8,700",49.69
2018,4,11~20,29200,광주광역시 광산구, 운남동,운남주공4단지,"10,500",58.14
2018,4,11~20,29200,광주광역시 광산구, 운남동,운남주공2단지,"12,000",58.14
2018,4,11~20,29200,광주광역시 광산구, 운남동,운남주공3단지,"11,700",59.76
2018,4,11~20,29200,광주광역시 광산구, 운남동,운남주공8단지,"18,100",59.41
2018,4,11~20,29200,광주광역시 광산구, 운남동,운남주공8단지,"16,700",59.41
2018,4,11~20,29200,광주광역시 광산구, 운남동,운남주공3단지,"11,000",59.76
2018,4,11~20,29200,광주광역시 광산구, 운남동,운남주공8단지,"16,500",59.41
2018,4,1~10,29200,광주광역시 광산구, 장덕동,광주 수완 세영리첼,"28,950",84.6782
2018,4,1~10,29200,광주광역시 광산구, 장덕동,골드클래스,"28,500",84.9606
2018,4,1~10,29200,광주광역시 광산구, 장덕동,수완지구호반베르디움2차,"33,000",84.9462
2018,4,1~10,29200,광주광역시 광산구, 장덕동,진흥더루벤스,"26,200",84.953
2018,4,1~10,29200,광주광역시 광산구, 장덕동,부영애시앙 2차,"25,300",84.2801
2018,4,1~10,29200,광주광역시 광산구, 장덕동,진흥더루벤스,"27,500",84.967
2018,4,1~10,29200,광주광역시 광산구, 장덕동,광주 수완 세영리첼,"38,000",84.9871
2018,4,1~10,29200,광주광역시 광산구, 장덕동,신안실크밸리,"26,300",84.9612
2018,4,1~10,29200,광주광역시 광산구, 장덕동,진흥더루벤스,"26,000",84.953
2018,4,11~20,29200,광주광역시 광산구, 장덕동,부영애시앙 2차,"26,300",84.2801
2018,4,11~20,29200,광주광역시 광산구, 장덕동,진흥더루벤스,"25,700",84.953
2018,4,11~20,29200,광주광역시 광산구, 장덕동,부영애시앙 2차,"24,200",84.2801
2018,4,1~10,29200,광주광역시 광산구, 흑석동,수완이지더원,"26,500",59.8832
2018,4,1~10,29200,광주광역시 광산구, 하남동,하남2지구다사로움3단지도시형생활주택,"12,450",36.8863
2018,4,1~10,29200,광주광역시 광산구, 하남동,하남2지구다사로움3단지도시형생활주택,"12,500",36.8863
2018,4,11~20,29200,광주광역시 광산구, 하남동,하남2지구다사로움3단지도시형생활주택,"16,250",49.1144
2018,4,1~10,29200,광주광역시 광산구, 산정동,어등산 대방노블랜드,"36,600",107.189
2018,4,1~10,29200,광주광역시 광산구, 산정동,태양,"5,650",32.28
2018,4,1~10,29200,광주광역시 광산구, 산정동,부영 애시앙 1차,"24,000",84.8198
2018,4,1~10,29200,광주광역시 광산구, 산정동,부영 애시앙 2차,"22,500",84.8198
2018,4,1~10,29200,광주광역시 광산구, 월곡동,운남주공10단지,"18,900",59.92
2018,4,1~10,29200,광주광역시 광산구, 월곡동,일신,"15,100",84.51
2018,4,1~10,29200,광주광역시 광산구, 월곡동,운남주공10단지,"18,000",59.92
2018,4,1~10,29200,광주광역시 광산구, 월곡동,한성2차,"11,200",59.04
2018,4,11~20,29200,광주광역시 광산구, 월곡동,금호타운,"14,950",74
2018,4,11~20,29200,광주광역시 광산구, 월곡동,금호타운,"16,900",84.72
2018,4,11~20,29200,광주광역시 광산구, 월곡동,금호타운,"11,000",59.78
2018,4,1~10,30110,대전광역시 동구, 효동,효동현대,"16,500",59.9025
2018,4,1~10,30110,대전광역시 동구, 효동,효동현대,"15,000",59.9025
2018,4,1~10,30110,대전광역시 동구, 천동,휴먼시아2단지,"21,500",84.87
2018,4,11~20,30110,대전광역시 동구, 천동,홍익,"11,800",59.4
2018,4,1~10,30110,대전광역시 동구, 판암동,주공5,"9,200",52.09
2018,4,1~10,30110,대전광역시 동구, 판암동,주공5,"8,400",44.94
2018,4,1~10,30110,대전광역시 동구, 판암동,주공6,"7,800",44.94
2018,4,1~10,30110,대전광역시 동구, 판암동,주공6,"7,600",44.94
2018,4,1~10,30110,대전광역시 동구, 판암동,주공5,"8,100",44.94
2018,4,11~20,30110,대전광역시 동구, 판암동,주공2,"11,800",59.39
2018,4,11~20,30110,대전광역시 동구, 판암동,주공1,"10,200",59.39
2018,4,11~20,30110,대전광역시 동구, 판암동,주공6,"6,800",38.64
2018,4,11~20,30110,대전광역시 동구, 판암동,주공5,"7,300",45
2018,4,11~20,30110,대전광역시 동구, 판암동,주공5,"6,500",38.64
2018,4,1~10,30110,대전광역시 동구, 용운동,주공,"8,850",49.22
2018,4,1~10,30110,대전광역시 동구, 용운동,주공,"8,000",52.52
2018,4,1~10,30110,대전광역시 동구, 용운동,주공,"8,750",49.22
2018,4,11~20,30110,대전광역시 동구, 용운동,주공,"10,800",59.3
2018,4,11~20,30110,대전광역시 동구, 용운동,주공-1,"8,796",47.37
2018,4,11~20,30110,대전광역시 동구, 대동,개나리,"6,500",59.76
2018,4,1~10,30110,대전광역시 동구, 가양동,시영예지,"8,000",57.99
2018,4,1~10,30110,대전광역시 동구, 가양동,평화,"14,600",84.83
2018,4,1~10,30110,대전광역시 동구, 가양동,아침마을,"28,000",84.76
2018,4,1~10,30110,대전광역시 동구, 성남동,큰솔,"10,600",54.4222
2018,4,1~10,30110,대전광역시 동구, 성남동,효촌마을,"24,700",84.45
2018,4,11~20,30110,대전광역시 동구, 성남동,스마트뷰,"24,700",84.87
2018,4,1~10,30110,대전광역시 동구, 홍도동,청룡,"7,400",55.43
2018,4,1~10,30110,대전광역시 동구, 홍도동,경성맨션2,"8,450",60.48
2018,4,1~10,30110,대전광역시 동구, 홍도동,신동아파밀리에1단지,"23,450",84.8391
2018,4,1~10,30110,대전광역시 동구, 홍도동,현암,"10,200",59.4
2018,4,1~10,30110,대전광역시 동구, 삼성동,삼성타운2단지,"18,500",59.45
2018,4,11~20,30110,대전광역시 동구, 삼성동,맑은미소,"12,000",59.8588
2018,4,1~10,30140,대전광역시 중구, 선화동,선화동스마트284,"6,250",14.2876
2018,4,11~20,30140,대전광역시 중구, 선화동,자연시티빌,"9,400",44.28
2018,4,1~10,30140,대전광역시 중구, 목동,평화,"8,000",73.6812
2018,4,1~10,30140,대전광역시 중구, 목동,대전목동더샵,"33,800",99.7143
2018,4,1~10,30140,대전광역시 중구, 목동,목양마을,"26,200",84.82
2018,4,1~10,30140,대전광역시 중구, 목동,목양마을,"30,900",117.46
2018,4,1~10,30140,대전광역시 중구, 중촌동,시영,"9,000",54.645
2018,4,1~10,30140,대전광역시 중구, 중촌동,주공,"16,500",48.6
2018,4,1~10,30140,대전광역시 중구, 대흥동,현대1,"16,800",74.97
2018,4,1~10,30140,대전광역시 중구, 대흥동,현대1,"18,000",84.96
2018,4,1~10,30140,대전광역시 중구, 용두동,미르마을,"27,300",84.98
2018,4,1~10,30140,대전광역시 중구, 오류동,쉐리움,"14,300",65.78
2018,4,1~10,30140,대전광역시 중구, 오류동,삼성(175),"40,700",175.17
2018,4,1~10,30140,대전광역시 중구, 오류동,삼성(175),"24,900",74.49
2018,4,1~10,30140,대전광역시 중구, 태평동,삼부2,"9,000",47.15
2018,4,1~10,30140,대전광역시 중구, 태평동,버드내마을아파트2단지,"23,300",84.994
2018,4,1~10,30140,대전광역시 중구, 태평동,버드내1,"22,900",84.93
2018,4,1~10,30140,대전광역시 중구, 태평동,삼부5,"19,800",122.31
2018,4,1~10,30140,대전광역시 중구, 태평동,태평,"18,300",59.98
2018,4,1~10,30140,대전광역시 중구, 태평동,쌍용예가,"30,400",84.9112
2018,4,1~10,30140,대전광역시 중구, 태평동,태평,"22,700",84.99
2018,4,1~10,30140,대전광역시 중구, 태평동,새롬,"18,900",84.957
2018,4,1~10,30140,대전광역시 중구, 태평동,쌍용예가,"27,500",84.9326
2018,4,1~10,30140,대전광역시 중구, 태평동,쌍용예가,"27,200",84.9646
2018,4,11~20,30140,대전광역시 중구, 태평동,버드내1,"18,500",59.89
2018,4,1~10,30140,대전광역시 중구, 유천동,시영,"9,350",57.78
2018,4,1~10,30140,대전광역시 중구, 유천동,큰솔,"10,300",54.8822
2018,4,1~10,30140,대전광역시 중구, 유천동,현대,"18,800",84.945
2018,4,1~10,30140,대전광역시 중구, 유천동,현대,"18,850",84.945
2018,4,1~10,30140,대전광역시 중구, 유천동,현대,"17,600",84.945
2018,4,11~20,30140,대전광역시 중구, 유천동,큰솔102동,"13,000",71.2349
2018,4,11~20,30140,대전광역시 중구, 유천동,하나,"15,000",59.99
2018,4,1~10,30140,대전광역시 중구, 문화동,주공3,"8,100",39.87
2018,4,1~10,30140,대전광역시 중구, 문화동,센트럴파크2단지,"41,000",101.9833
2018,4,1~10,30140,대전광역시 중구, 문화동,삼익,"17,750",84.56
2018,4,1~10,30140,대전광역시 중구, 문화동,한밭우성,"12,900",59.9
2018,4,1~10,30140,대전광역시 중구, 문화동,센트럴파크1단지,"38,000",101.9833
2018,4,1~10,30140,대전광역시 중구, 문화동,삼성푸른,"19,900",125.55
2018,4,1~10,30140,대전광역시 중구, 문화동,센트럴파크2단지,"43,000",84.9614
2018,4,1~10,30140,대전광역시 중구, 문화동,주공2,"10,300",49.77
2018,4,1~10,30140,대전광역시 중구, 문화동,한신휴플러스보르미,"31,200",84.99
2018,4,1~10,30140,대전광역시 중구, 문화동,효성상아맨션,"17,700",61.33
2018,4,1~10,30140,대전광역시 중구, 문화동,하우스토리2차,"43,750",146.26
2018,4,1~10,30140,대전광역시 중구, 문화동,삼익,"15,000",73.98
2018,4,1~10,30140,대전광역시 중구, 문화동,계룡맨션,"7,500",89.95
2018,4,1~10,30140,대전광역시 중구, 문화동,센트럴파크2단지,"52,800",123.4112
